,id,name,entrydate,symbol,sector,position,entryprice,entrylots,entryrisk,entryrisk_ticks,currentprice,stopprice,risk,lots,flame,exitdate,exitprice,exitlots,profit,profit_ticks,duration,result,commission,exittype,on_fire
0,1,CME Australian Dollar AUD,2019-09-10,AD,currency,1,0.6925999952316284,5,9200.0,368,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5025.0,-201,13,LOSE,29.900000000000002,exit,False
1,2,CME Australian Dollar AUD,2019-09-11,AD,currency,1,0.6926999884605408,5,9250.0,370,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5075.0,-203,12,LOSE,29.900000000000002,exit,False
2,3,CME Australian Dollar AUD,2019-09-12,AD,currency,1,0.692650057888031,5,9225.0,369,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5050.0,-202,11,LOSE,29.900000000000002,exit,False
3,4,CME Australian Dollar AUD,2019-09-13,AD,currency,1,0.6930000382423401,5,9400.0,376,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5225.0,-209,10,LOSE,29.900000000000002,exit,False
4,5,CME Australian Dollar AUD,2019-09-16,AD,currency,1,0.6930000118255615,5,9400.0,376,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5225.0,-209,7,LOSE,29.900000000000002,exit,False
5,6,CBOT Wheat,2019-09-16,W,grain,1,562.75,5,9120.0,152,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,2880.0,48,63,WIN,29.900000000000002,exit,False
6,7,CME Australian Dollar AUD,2019-09-17,AD,currency,1,0.6927000118255615,5,9250.0,370,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5075.0,-203,6,LOSE,29.900000000000002,exit,False
7,8,CBOT Wheat,2019-09-17,W,grain,1,562.0,5,8940.0,149,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,3060.0,51,62,WIN,29.900000000000002,exit,False
8,9,CME Australian Dollar AUD,2019-09-18,AD,currency,1,0.6927000118255615,5,9000.0,360,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,5,-5075.0,-203,5,LOSE,29.900000000000002,exit,False
9,10,CBOT Wheat,2019-09-18,W,grain,1,560.5,5,8580.0,143,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,3420.0,57,61,WIN,29.900000000000002,exit,False
10,11,CME Australian Dollar AUD,2019-09-19,AD,currency,1,0.688850036907196,7,9905.0,283,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,7,-4410.0,-126,4,LOSE,41.86,exit,False
11,12,CBOT Wheat,2019-09-19,W,grain,1,564.25,5,9480.0,158,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,2520.0,42,60,WIN,29.900000000000002,exit,False
12,13,CME Australian Dollar AUD,2019-09-20,AD,currency,1,0.6859500423431396,9,10125.0,225,0.6825500213623047,0.6747000217437744,-0.0,0,0.0,2019-09-23,0.6825500213623047,9,-3060.0,-68,3,LOSE,53.82000000000001,exit,False
13,14,CBOT Wheat,2019-09-20,W,grain,1,562.0,5,8940.0,149,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,3060.0,51,59,WIN,29.900000000000002,exit,False
14,15,CBOT Wheat,2019-09-23,W,grain,1,559.75,5,8400.0,140,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,3600.0,60,56,WIN,29.900000000000002,exit,False
15,16,CBOT Wheat,2019-09-24,W,grain,1,556.5,6,9144.0,127,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,6,5256.0,73,55,WIN,35.88,exit,False
16,17,CBOT Wheat,2019-09-25,W,grain,1,555.5,6,8856.0,123,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,6,5544.0,77,54,WIN,35.88,exit,False
17,18,CBOT Wheat,2019-09-26,W,grain,1,553.75,6,8352.0,116,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,6,6048.0,84,53,WIN,35.88,exit,False
18,19,CBOT Wheat,2019-09-27,W,grain,1,561.25,5,8760.0,146,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,3240.0,54,52,WIN,29.900000000000002,exit,False
19,20,CBOT Wheat,2019-09-30,W,grain,1,565.5,4,7824.0,163,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,1776.0,37,49,WIN,23.92,exit,False
20,21,CBOT Wheat,2019-10-01,W,grain,1,571.5,4,8976.0,187,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,624.0,13,48,WIN,23.92,exit,False
21,22,CBOT Wheat,2019-10-02,W,grain,1,571.25,4,8928.0,186,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,672.0,14,47,WIN,23.92,exit,False
22,23,CBOT Wheat,2019-10-03,W,grain,1,563.5,5,9300.0,155,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,2700.0,45,46,WIN,29.900000000000002,exit,False
23,24,CBOT Wheat,2019-10-04,W,grain,1,564.25,5,9480.0,158,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,5,2520.0,42,45,WIN,29.900000000000002,exit,False
24,25,CBOT Wheat,2019-10-07,W,grain,1,566.75,4,8064.0,168,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,1536.0,32,42,WIN,23.92,exit,False
25,26,CBOT Wheat,2019-10-08,W,grain,1,567.0,4,8112.0,169,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,1488.0,31,41,WIN,23.92,exit,False
26,27,CBOT Wheat,2019-10-09,W,grain,1,575.75,3,7344.0,204,574.75,561.0,-0.0,0,0.0,2019-11-18,574.75,3,-144.0,-4,40,LOSE,17.94,exit,False
27,28,CBOT Wheat,2019-10-10,W,grain,1,575.0,3,7236.0,201,574.75,561.0,-0.0,0,0.0,2019-11-18,574.75,3,-36.0,-1,39,LOSE,17.94,exit,False
28,29,CBOT Wheat,2019-10-11,W,grain,1,571.25,4,8928.0,186,574.75,561.0,-0.0,0,-0.0,2019-11-18,574.75,4,672.0,14,38,WIN,23.92,exit,False
29,30,CBOT Wheat,2019-10-14,W,grain,1,587.75,2,6048.0,252,574.75,561.0,-0.0,0,0.0,2019-11-18,574.75,2,-1248.0,-52,35,LOSE,11.96,exit,False
30,31,CBOT Wheat,2019-10-15,W,grain,1,584.5,3,8100.0,225,574.75,561.0,-0.0,0,0.0,2019-11-18,574.75,3,-1404.0,-39,34,LOSE,17.94,exit,False
31,32,CBOT Wheat,2019-10-16,W,grain,1,582.0,3,6840.0,190,574.75,561.0,-0.0,0,0.0,2019-11-18,574.75,3,-1044.0,-29,33,LOSE,17.94,exit,False
32,33,CME Australian Dollar AUD,2019-10-18,AD,currency,1,0.688900056552887,4,6360.0,318,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-2320.0,-116,28,LOSE,23.92,exit,False
33,34,CME Australian Dollar AUD,2019-10-21,AD,currency,1,0.6910500473976136,4,7220.0,361,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3180.0,-159,25,LOSE,23.92,exit,False
34,35,CME Australian Dollar AUD,2019-10-22,AD,currency,1,0.6921500412940979,4,7660.0,383,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3620.0,-181,24,LOSE,23.92,exit,False
35,36,CME Australian Dollar AUD,2019-10-23,AD,currency,1,0.6907500209808349,4,7100.0,355,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3060.0,-153,23,LOSE,23.92,exit,False
36,37,CME Australian Dollar AUD,2019-10-24,AD,currency,1,0.690600020980835,4,7040.0,352,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3000.0,-150,22,LOSE,23.92,exit,False
37,38,CME Australian Dollar AUD,2019-10-25,AD,currency,1,0.6875000528335571,5,7250.0,290,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,5,-2200.0,-88,21,LOSE,29.900000000000002,exit,False
38,39,CME Australian Dollar AUD,2019-10-28,AD,currency,1,0.6879000264167786,5,7450.0,298,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,5,-2400.0,-96,18,LOSE,29.900000000000002,exit,False
39,40,CME Australian Dollar AUD,2019-10-29,AD,currency,1,0.6896500369071961,5,8325.0,333,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,5,-3275.0,-131,17,LOSE,29.900000000000002,exit,False
40,41,CME Australian Dollar AUD,2019-10-30,AD,currency,1,0.6925000345230102,4,7800.0,390,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3760.0,-188,16,LOSE,23.92,exit,False
41,42,CME Australian Dollar AUD,2019-10-31,AD,currency,1,0.6958000690460205,3,6840.0,456,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3810.0,-254,15,LOSE,17.94,exit,False
42,43,CME Australian Dollar AUD,2019-11-01,AD,currency,1,0.6951000124931336,3,6630.0,442,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3600.0,-240,14,LOSE,17.94,exit,False
43,44,CME Australian Dollar AUD,2019-11-04,AD,currency,1,0.6964000395774841,3,7020.0,468,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3990.0,-266,11,LOSE,17.94,exit,False
44,45,CME Australian Dollar AUD,2019-11-05,AD,currency,1,0.6940500450134277,4,8420.0,421,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-4380.0,-219,10,LOSE,23.92,exit,False
45,46,CME Australian Dollar AUD,2019-11-06,AD,currency,1,0.6945500389099121,3,6465.0,431,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3435.0,-229,9,LOSE,17.94,exit,False
46,47,CME Australian Dollar AUD,2019-11-07,AD,currency,1,0.6938000185966492,3,6240.0,416,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3210.0,-214,8,LOSE,17.94,exit,False
47,48,CME Australian Dollar AUD,2019-11-08,AD,currency,1,0.6943500653266906,3,6405.0,427,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,3,-3375.0,-225,7,LOSE,17.94,exit,False
48,49,CME Australian Dollar AUD,2019-11-11,AD,currency,1,0.690750037574768,4,7100.0,355,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,4,-3060.0,-153,4,LOSE,23.92,exit,False
49,50,CME Australian Dollar AUD,2019-11-12,AD,currency,1,0.6898000504493713,5,8400.0,336,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,5,-3350.0,-134,3,LOSE,29.900000000000002,exit,False
50,51,CME Australian Dollar AUD,2019-11-13,AD,currency,1,0.689200036907196,6,7920.0,264,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,6,-3660.0,-122,2,LOSE,35.88,exit,False
51,52,CME Australian Dollar AUD,2019-11-14,AD,currency,1,0.688350056552887,7,8365.0,239,0.6831000613212586,0.6764000654220581,-0.0,0,0.0,2019-11-15,0.6831000613212586,7,-3675.0,-105,1,LOSE,41.86,exit,False
52,53,CBOT Wheat,2019-11-20,W,grain,1,585.75,8,9216.0,96,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,8,15264.0,159,79,WIN,47.84,exit,False
53,54,CBOT Wheat,2019-11-21,W,grain,1,588.75,8,8928.0,93,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,8,14112.0,147,78,WIN,47.84,exit,False
54,55,CBOT Wheat,2019-11-22,W,grain,1,584.0,15,9180.0,51,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,15,29880.0,166,77,WIN,89.7,exit,False
55,56,CBOT Wheat,2019-11-25,W,grain,1,592.25,9,9072.0,84,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,9,14364.0,133,74,WIN,53.82000000000001,exit,False
56,57,CBOT Wheat,2019-11-26,W,grain,1,602.0,6,8856.0,123,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,6,6768.0,94,73,WIN,35.88,exit,False
57,58,CBOT Wheat,2019-11-27,W,grain,1,600.75,6,8496.0,118,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,6,7128.0,99,72,WIN,35.88,exit,False
58,59,CBOT Wheat,2019-11-29,W,grain,1,603.5,5,7740.0,129,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,5,5280.0,88,70,WIN,29.900000000000002,exit,False
59,60,CBOT Wheat,2019-12-02,W,grain,1,612.5,4,7920.0,165,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,4,2496.0,52,67,WIN,23.92,exit,False
60,61,CBOT Wheat,2019-12-03,W,grain,1,608.25,5,8880.0,148,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,5,4140.0,69,66,WIN,29.900000000000002,exit,False
61,62,CBOT Wheat,2019-12-04,W,grain,1,595.75,7,8232.0,98,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,7,9996.0,119,65,WIN,41.86,exit,False
62,63,CME Australian Dollar AUD,2019-12-05,AD,currency,1,0.6892000700950622,9,8460.0,188,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,9,-45.0,-1,36,LOSE,53.82000000000001,exit,False
63,64,CBOT Wheat,2019-12-05,W,grain,1,597.5,7,8820.0,105,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,7,9408.0,112,64,WIN,41.86,exit,False
64,65,CME Australian Dollar AUD,2019-12-06,AD,currency,1,0.6882000165939332,11,9240.0,168,0.6891500436782837,0.6798000335693359,-0.0,0,-0.0,2020-01-10,0.6891500436782837,11,1045.0,19,35,WIN,65.78,exit,False
65,66,CBOT Wheat,2019-12-06,W,grain,1,594.0,8,8736.0,91,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,8,12096.0,126,63,WIN,47.84,exit,False
66,67,CME Australian Dollar AUD,2019-12-09,AD,currency,1,0.6880500233650207,11,9075.0,165,0.6891500436782837,0.6798000335693359,-0.0,0,-0.0,2020-01-10,0.6891500436782837,11,1210.0,22,32,WIN,65.78,exit,False
67,68,CBOT Wheat,2019-12-09,W,grain,1,593.75,8,8640.0,90,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,8,12192.0,127,60,WIN,47.84,exit,False
68,69,CME Australian Dollar AUD,2019-12-10,AD,currency,1,0.6870000460624694,13,9360.0,144,0.6891500436782837,0.6798000335693359,-0.0,0,-0.0,2020-01-10,0.6891500436782837,13,2795.0,43,31,WIN,77.74000000000001,exit,False
69,70,CBOT Wheat,2019-12-10,W,grain,1,593.5,8,8544.0,89,625.5,609.75,-0.0,0,-0.0,2020-02-07,625.5,8,12288.0,128,59,WIN,47.84,exit,False
70,71,CME Australian Dollar AUD,2019-12-11,AD,currency,1,0.6870500619888306,13,9425.0,145,0.6891500436782837,0.6798000335693359,-0.0,0,-0.0,2020-01-10,0.6891500436782837,13,2730.0,42,30,WIN,77.74000000000001,exit,False
71,72,CME Australian Dollar AUD,2019-12-12,AD,currency,1,0.6924500511169434,7,8855.0,253,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,7,-2310.0,-66,29,LOSE,41.86,exit,False
72,73,CME Australian Dollar AUD,2019-12-13,AD,currency,1,0.6971500101089477,5,8675.0,347,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,5,-4000.0,-160,28,LOSE,29.900000000000002,exit,False
73,74,CME Australian Dollar AUD,2019-12-16,AD,currency,1,0.6920500511169434,7,8575.0,245,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,7,-2030.0,-58,25,LOSE,41.86,exit,False
74,75,CME Australian Dollar AUD,2019-12-17,AD,currency,1,0.6919500148773193,6,7290.0,243,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,6,-1680.0,-56,24,LOSE,35.88,exit,False
75,76,CME Australian Dollar AUD,2019-12-18,AD,currency,1,0.6894500104904174,8,7720.0,193,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,8,-240.0,-6,23,LOSE,47.84,exit,False
76,77,CME Australian Dollar AUD,2019-12-19,AD,currency,1,0.6901500436782837,7,7245.0,207,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,7,-700.0,-20,22,LOSE,41.86,exit,False
77,78,CME Australian Dollar AUD,2019-12-20,AD,currency,1,0.6930500548362732,6,7950.0,265,0.6891500436782837,0.6798000335693359,-0.0,0,0.0,2020-01-10,0.6891500436782837,6,-2340.0,-78,21,LOSE,35.88,exit,False
78,79,CME Australian Dollar AUD,2020-01-14,AD,currency,1,0.6940500487327576,5,6725.0,269,0.6926500087738037,0.6843000650405884,-0.0,0,0.0,2020-01-17,0.6926500087738037,5,-700.0,-28,3,LOSE,29.900000000000002,exit,False
79,80,CME Australian Dollar AUD,2020-01-15,AD,currency,1,0.6941000155448913,7,6860.0,196,0.6926500087738037,0.6843000650405884,-0.0,0,0.0,2020-01-17,0.6926500087738037,7,-1015.0,-29,2,LOSE,41.86,exit,False
80,81,CME Australian Dollar AUD,2020-01-16,AD,currency,1,0.694850022315979,6,6330.0,211,0.6926500087738037,0.6843000650405884,-0.0,0,0.0,2020-01-17,0.6926500087738037,6,-1320.0,-44,1,LOSE,35.88,exit,False
81,82,CBOT Wheat,2020-02-20,W,grain,1,630.5,9,9828.0,91,614.25,607.75,-0.0,0,0.0,2020-02-24,614.25,9,-7020.0,-65,4,LOSE,53.82000000000001,exit,False
82,83,CBOT Wheat,2020-02-21,W,grain,1,629.0,10,10200.0,85,614.25,607.75,-0.0,0,0.0,2020-02-24,614.25,10,-7080.0,-59,3,LOSE,59.800000000000004,exit,False
83,84,CBOT Wheat,2020-03-24,W,grain,1,628.5,3,9972.0,277,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-4500.0,-125,24,LOSE,17.94,exit,False
84,85,CBOT Wheat,2020-03-25,W,grain,1,633.25,3,10656.0,296,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-5184.0,-144,23,LOSE,17.94,exit,False
85,86,CBOT Wheat,2020-03-26,W,grain,1,648.0,2,8520.0,355,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,2,-4872.0,-203,22,LOSE,11.96,exit,False
86,87,CBOT Wheat,2020-03-27,W,grain,1,641.5,2,7896.0,329,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,2,-4248.0,-177,21,LOSE,11.96,exit,False
87,88,CBOT Wheat,2020-03-30,W,grain,1,641.75,2,7920.0,330,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,2,-4272.0,-178,18,LOSE,11.96,exit,False
88,89,CBOT Wheat,2020-03-31,W,grain,1,638.75,2,7632.0,318,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,2,-3984.0,-166,17,LOSE,11.96,exit,False
89,90,CBOT Wheat,2020-04-01,W,grain,1,635.75,2,7344.0,306,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,2,-3696.0,-154,16,LOSE,11.96,exit,False
90,91,CBOT Wheat,2020-04-02,W,grain,1,618.5,3,8532.0,237,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-3060.0,-85,15,LOSE,17.94,exit,False
91,92,CBOT Wheat,2020-04-03,W,grain,1,613.0,4,10320.0,215,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,4,-3024.0,-63,14,LOSE,23.92,exit,False
92,93,CBOT Wheat,2020-04-06,W,grain,1,620.5,3,8820.0,245,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-3348.0,-93,11,LOSE,17.94,exit,False
93,94,CBOT Wheat,2020-04-07,W,grain,1,622.75,3,9144.0,254,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-3672.0,-102,10,LOSE,17.94,exit,False
94,95,CBOT Wheat,2020-04-08,W,grain,1,619.0,3,8604.0,239,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-3132.0,-87,9,LOSE,17.94,exit,False
95,96,CBOT Wheat,2020-04-09,W,grain,1,621.0,3,8892.0,247,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-3420.0,-95,8,LOSE,17.94,exit,False
96,97,CBOT Wheat,2020-04-13,W,grain,1,630.25,3,10224.0,284,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-4752.0,-132,4,LOSE,17.94,exit,False
97,98,CME Australian Dollar AUD,2020-04-14,AD,currency,1,0.6434000029563903,1,8920.0,1784,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,7410.0,1482,162,WIN,5.98,exit,False
98,99,CBOT Wheat,2020-04-14,W,grain,1,625.5,3,9540.0,265,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-4068.0,-113,3,LOSE,17.94,exit,False
99,100,CME Australian Dollar AUD,2020-04-15,AD,currency,1,0.6478499687194824,1,9365.0,1873,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,6965.0,1393,161,WIN,5.98,exit,False
100,101,CBOT Wheat,2020-04-15,W,grain,1,617.75,3,8424.0,234,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,3,-2952.0,-82,2,LOSE,17.94,exit,False
101,102,CME Australian Dollar AUD,2020-04-16,AD,currency,1,0.6358999708175659,1,8170.0,1634,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,8160.0,1632,160,WIN,5.98,exit,False
102,103,CBOT Wheat,2020-04-16,W,grain,1,610.0,4,9744.0,203,597.25,559.25,-0.0,0,0.0,2020-04-17,597.25,4,-2448.0,-51,1,LOSE,23.92,exit,False
103,104,CME Australian Dollar AUD,2020-04-17,AD,currency,1,0.63984997215271,1,8565.0,1713,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,7765.0,1553,159,WIN,5.98,exit,False
104,105,CME Australian Dollar AUD,2020-04-20,AD,currency,1,0.6406000121116638,1,8640.0,1728,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,7690.0,1538,156,WIN,5.98,exit,False
105,106,CME Australian Dollar AUD,2020-04-21,AD,currency,1,0.6370499745368957,1,8285.0,1657,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,8045.0,1609,155,WIN,5.98,exit,False
106,107,CME Australian Dollar AUD,2020-04-22,AD,currency,1,0.6336999694824219,1,7950.0,1590,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,8380.0,1676,154,WIN,5.98,exit,False
107,108,CME Australian Dollar AUD,2020-04-23,AD,currency,1,0.6376000138282776,1,8340.0,1668,0.7175000286102295,0.7141000032424927,-0.0,0,-0.0,2020-09-23,0.7175000286102295,1,7990.0,1598,153,WIN,5.98,exit,False
