,id,name,entrydate,symbol,sector,position,entryprice,entrylots,entryrisk,entryrisk_ticks,currentprice,stopprice,risk,lots,flame,exitdate,exitprice,exitlots,profit,profit_ticks,duration,result,commission,exittype,on_fire
440,441,CME Australian Dollar AUD,2021-11-02,AD,currency,1,0.7538499847412109,2,7040.0,704,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,2,-3200.0,-320,8,LOSE,11.96,exit,False
441,442,CBOT Wheat,2021-11-02,W,grain,1,820.75,1,5400.0,450,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-1092.0,-91,37,LOSE,5.98,exit,False
442,443,CME Australian Dollar AUD,2021-11-03,AD,currency,1,0.7453500062942505,4,10680.0,534,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,4,-3000.0,-150,7,LOSE,23.92,exit,False
443,444,CBOT Wheat,2021-11-03,W,grain,1,812.25,2,8712.0,363,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,2,-1368.0,-57,36,LOSE,11.96,exit,False
444,445,CME Australian Dollar AUD,2021-11-04,AD,currency,1,0.7470500235557556,4,11360.0,568,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,4,-3680.0,-184,6,LOSE,23.92,exit,False
445,446,CBOT Wheat,2021-11-04,W,grain,1,805.25,2,8040.0,335,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,2,-696.0,-29,35,LOSE,11.96,exit,False
446,447,CME Australian Dollar AUD,2021-11-05,AD,currency,1,0.7420000102043152,5,11675.0,467,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,5,-2075.0,-83,5,LOSE,29.900000000000002,exit,False
447,448,CBOT Wheat,2021-11-05,W,grain,1,796.75,3,10836.0,301,798.0,771.75,-0.0,0,-0.0,2021-12-09,798.0,3,180.0,5,34,WIN,17.94,exit,False
448,449,CME Australian Dollar AUD,2021-11-08,AD,currency,1,0.7420499702453613,5,11700.0,468,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,5,-2100.0,-84,2,LOSE,29.900000000000002,exit,False
449,450,CBOT Wheat,2021-11-08,W,grain,1,789.75,3,9828.0,273,798.0,771.75,-0.0,0,-0.0,2021-12-09,798.0,3,1188.0,33,31,WIN,17.94,exit,False
450,451,CME Australian Dollar AUD,2021-11-09,AD,currency,1,0.7439999761581421,4,10140.0,507,0.7378499959945679,0.7186499834060669,-0.0,0,0.0,2021-11-10,0.7378499959945679,4,-2460.0,-123,1,LOSE,23.92,exit,False
451,452,CBOT Wheat,2021-11-09,W,grain,1,793.0,3,10296.0,286,798.0,771.75,-0.0,0,-0.0,2021-12-09,798.0,3,720.0,20,30,WIN,17.94,exit,False
452,453,CBOT Wheat,2021-11-10,W,grain,1,809.25,2,8424.0,351,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,2,-1080.0,-45,29,LOSE,11.96,exit,False
453,454,CBOT Wheat,2021-11-11,W,grain,1,828.75,2,9192.0,383,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,2,-2952.0,-123,28,LOSE,11.96,exit,False
454,455,CBOT Wheat,2021-11-12,W,grain,1,836.75,1,4980.0,415,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-1860.0,-155,27,LOSE,5.98,exit,False
455,456,CBOT Wheat,2021-11-15,W,grain,1,841.0,1,5184.0,432,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-2064.0,-172,24,LOSE,5.98,exit,False
456,457,CBOT Wheat,2021-11-16,W,grain,1,846.25,1,5436.0,453,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-2316.0,-193,23,LOSE,5.98,exit,False
457,458,CBOT Wheat,2021-11-17,W,grain,1,835.75,1,4932.0,411,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-1812.0,-151,22,LOSE,5.98,exit,False
458,459,CBOT Wheat,2021-11-18,W,grain,1,848.5,1,5544.0,462,798.0,771.75,-0.0,0,0.0,2021-12-09,798.0,1,-2424.0,-202,21,LOSE,5.98,exit,False
459,460,CBOT Wheat,2021-12-27,W,grain,1,827.5,4,13056.0,272,791.0,759.5,-0.0,0,0.0,2021-12-29,791.0,4,-7008.0,-146,2,LOSE,23.92,exit,False
460,461,CME Australian Dollar AUD,2021-12-28,AD,currency,1,0.7255499989509583,5,12425.0,497,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-4575.0,-183,10,LOSE,29.900000000000002,exit,False
461,462,CBOT Wheat,2021-12-28,W,grain,1,814.75,4,10608.0,221,791.0,759.5,-0.0,0,0.0,2021-12-29,791.0,4,-4560.0,-95,1,LOSE,23.92,exit,False
462,463,CME Australian Dollar AUD,2021-12-29,AD,currency,1,0.7247499620437622,5,12025.0,481,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-4175.0,-167,9,LOSE,29.900000000000002,exit,False
463,464,CME Australian Dollar AUD,2021-12-30,AD,currency,1,0.726749967956543,5,13025.0,521,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-5175.0,-207,8,LOSE,29.900000000000002,exit,False
464,465,CME Australian Dollar AUD,2021-12-31,AD,currency,1,0.726599986076355,5,12950.0,518,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-5100.0,-204,7,LOSE,29.900000000000002,exit,False
465,466,CME Australian Dollar AUD,2022-01-03,AD,currency,1,0.7281999852180481,4,11000.0,550,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,4,-4720.0,-236,4,LOSE,23.92,exit,False
466,467,CME Australian Dollar AUD,2022-01-04,AD,currency,1,0.7213499954223633,6,12390.0,413,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,6,-2970.0,-99,3,LOSE,35.88,exit,False
467,468,CME Australian Dollar AUD,2022-01-05,AD,currency,1,0.7258000155448914,5,12550.0,502,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-4700.0,-188,2,LOSE,29.900000000000002,exit,False
468,469,CME Australian Dollar AUD,2022-01-06,AD,currency,1,0.7233499801635742,5,11325.0,453,0.7163999812126159,0.7006999850273132,-0.0,0,0.0,2022-01-07,0.7163999812126159,5,-3475.0,-139,1,LOSE,29.900000000000002,exit,False
469,470,CME Australian Dollar AUD,2022-01-13,AD,currency,1,0.7302499957084656,4,11820.0,591,0.7193999622344971,0.7093999981880188,-0.0,0,0.0,2022-01-19,0.7193999622344971,4,-4340.0,-217,6,LOSE,23.92,exit,False
470,471,CME Australian Dollar AUD,2022-01-14,AD,currency,1,0.729500005531311,4,11200.0,560,0.7193999622344971,0.7093999981880188,-0.0,0,0.0,2022-01-19,0.7193999622344971,4,-4040.0,-202,5,LOSE,23.92,exit,False
471,472,CME Australian Dollar AUD,2022-01-18,AD,currency,1,0.7229999915122985,9,12240.0,272,0.7193999622344971,0.7093999981880188,-0.0,0,0.0,2022-01-19,0.7193999622344971,9,-3240.0,-72,1,LOSE,53.82000000000001,exit,False
472,473,CME Australian Dollar AUD,2022-01-20,AD,currency,1,0.7238499764442444,8,11560.0,289,0.7164499668121338,0.7093999981880188,-0.0,0,0.0,2022-01-24,0.7164499668121338,8,-5920.0,-148,4,LOSE,47.84,exit,False
473,474,CME Australian Dollar AUD,2022-01-21,AD,currency,1,0.7236999786376953,8,11440.0,286,0.7164499668121338,0.7093999981880188,-0.0,0,0.0,2022-01-24,0.7164499668121338,8,-5800.0,-145,3,LOSE,47.84,exit,False
474,475,CBOT Wheat,2022-01-21,W,grain,1,797.25,4,10224.0,213,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,4,-5136.0,-107,11,LOSE,23.92,exit,False
475,476,CBOT Wheat,2022-01-24,W,grain,1,804.5,4,11616.0,242,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,4,-6528.0,-136,8,LOSE,23.92,exit,False
476,477,CBOT Wheat,2022-01-25,W,grain,1,817.0,3,10512.0,292,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,3,-6696.0,-186,7,LOSE,17.94,exit,False
477,478,CBOT Wheat,2022-01-26,W,grain,1,825.75,3,11772.0,327,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,3,-7956.0,-221,6,LOSE,17.94,exit,False
478,479,CBOT Wheat,2022-01-27,W,grain,1,803.0,4,11328.0,236,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,4,-6240.0,-130,5,LOSE,23.92,exit,False
479,480,CBOT Wheat,2022-01-28,W,grain,1,789.75,5,10980.0,183,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,5,-4620.0,-77,4,LOSE,29.900000000000002,exit,False
480,481,CBOT Wheat,2022-01-31,W,grain,1,803.0,4,11328.0,236,770.5,744.0,-0.0,0,0.0,2022-02-01,770.5,4,-6240.0,-130,1,LOSE,23.92,exit,False
481,482,CBOT Wheat,2022-02-14,W,grain,1,814.5,3,10152.0,282,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,3,25380.0,705,49,WIN,17.94,exit,False
482,483,CBOT Wheat,2022-02-15,W,grain,1,810.5,3,9576.0,266,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,3,25956.0,721,48,WIN,17.94,exit,False
483,484,CBOT Wheat,2022-02-16,W,grain,1,789.5,5,10920.0,182,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,5,48300.0,805,47,WIN,29.900000000000002,exit,False
484,485,CME Australian Dollar AUD,2022-02-17,AD,currency,1,0.7211999576568604,5,11700.0,468,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,5,7200.0,288,61,WIN,29.900000000000002,exit,False
485,486,CBOT Wheat,2022-02-17,W,grain,1,793.5,5,11880.0,198,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,5,47340.0,789,46,WIN,29.900000000000002,exit,False
486,487,CME Australian Dollar AUD,2022-02-18,AD,currency,1,0.7206499622344971,5,11425.0,457,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,5,7475.0,299,60,WIN,29.900000000000002,exit,False
487,488,CBOT Wheat,2022-02-18,W,grain,1,810.25,3,9324.0,259,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,3,25992.0,722,45,WIN,17.94,exit,False
488,489,CME Australian Dollar AUD,2022-02-21,AD,currency,1,0.7206499622344971,5,11425.0,457,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,5,7475.0,299,57,WIN,29.900000000000002,exit,False
489,490,CBOT Wheat,2022-02-21,W,grain,1,810.25,3,9324.0,259,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,3,25992.0,722,42,WIN,17.94,exit,False
490,491,CME Australian Dollar AUD,2022-02-22,AD,currency,1,0.7198999932289124,5,11050.0,442,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,5,7850.0,314,56,WIN,29.900000000000002,exit,False
491,492,CBOT Wheat,2022-02-22,W,grain,1,833.75,2,8472.0,353,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,2,15072.0,628,41,WIN,11.96,exit,False
492,493,CME Australian Dollar AUD,2022-02-23,AD,currency,1,0.7245999816894532,4,10720.0,536,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,4,4400.0,220,55,WIN,23.92,exit,False
493,494,CBOT Wheat,2022-02-23,W,grain,1,861.5,2,11136.0,464,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,2,12408.0,517,40,WIN,11.96,exit,False
494,495,CME Australian Dollar AUD,2022-02-24,AD,currency,1,0.7240499688148498,4,10500.0,525,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,4,4620.0,231,54,WIN,23.92,exit,False
495,496,CBOT Wheat,2022-02-24,W,grain,1,904.75,1,7644.0,637,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,1,4128.0,344,39,WIN,5.98,exit,False
496,497,CME Australian Dollar AUD,2022-02-25,AD,currency,1,0.7192000061035156,4,8560.0,428,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,4,6560.0,328,53,WIN,23.92,exit,False
497,498,CBOT Wheat,2022-02-25,W,grain,1,940.25,1,9204.0,767,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,1,2424.0,202,38,WIN,5.98,exit,False
498,499,CME Australian Dollar AUD,2022-02-28,AD,currency,1,0.7213999720573425,4,9440.0,472,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,4,5680.0,284,50,WIN,23.92,exit,False
499,500,CBOT Wheat,2022-02-28,W,grain,1,933.75,1,8892.0,741,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,1,2736.0,228,35,WIN,5.98,exit,False
500,501,CME Australian Dollar AUD,2022-03-01,AD,currency,1,0.7278999716758728,3,9030.0,602,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,3,2310.0,154,49,WIN,17.94,exit,False
501,502,CBOT Wheat,2022-03-01,W,grain,1,949.5,1,9648.0,804,990.75,799.5,-0.0,0,-0.0,2022-04-04,990.75,1,1980.0,165,34,WIN,5.98,exit,False
502,503,CME Australian Dollar AUD,2022-03-02,AD,currency,1,0.727599984550476,3,8940.0,596,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,3,2400.0,160,48,WIN,17.94,exit,False
503,504,CME Australian Dollar AUD,2022-03-03,AD,currency,1,0.7318499828338623,2,6810.0,681,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,2,750.0,75,47,WIN,11.96,exit,False
504,505,CME Australian Dollar AUD,2022-03-04,AD,currency,1,0.7351499939918518,1,3735.0,747,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,1,45.0,9,46,WIN,5.98,exit,False
505,506,CME Australian Dollar AUD,2022-03-07,AD,currency,1,0.7400499741554261,1,4225.0,845,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-445.0,-89,43,LOSE,5.98,exit,False
506,507,CME Australian Dollar AUD,2022-03-08,AD,currency,1,0.7335499985694885,1,3575.0,715,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,1,205.0,41,42,WIN,5.98,exit,False
507,508,CME Australian Dollar AUD,2022-03-09,AD,currency,1,0.729399986743927,1,3160.0,632,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,1,620.0,124,41,WIN,5.98,exit,False
508,509,CME Australian Dollar AUD,2022-03-10,AD,currency,1,0.7341999721527099,1,3640.0,728,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,1,140.0,28,40,WIN,5.98,exit,False
509,510,CME Australian Dollar AUD,2022-03-11,AD,currency,1,0.7368999817848205,2,7420.0,742,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-260.0,-26,39,LOSE,11.96,exit,False
510,511,CME Australian Dollar AUD,2022-03-14,AD,currency,1,0.7303499926567077,2,5180.0,518,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,2,1050.0,105,36,WIN,11.96,exit,False
511,512,CME Australian Dollar AUD,2022-03-15,AD,currency,1,0.7208500120162964,5,7300.0,292,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,5,7375.0,295,35,WIN,29.900000000000002,exit,False
512,513,CME Australian Dollar AUD,2022-03-16,AD,currency,1,0.7230499923706055,4,6720.0,336,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,4,5020.0,251,34,WIN,23.92,exit,False
513,514,CME Australian Dollar AUD,2022-03-17,AD,currency,1,0.7323499775886536,3,7830.0,522,0.7356000195503235,0.7174000144004822,-0.0,0,-0.0,2022-04-19,0.7356000195503235,3,975.0,65,33,WIN,17.94,exit,False
514,515,CME Australian Dollar AUD,2022-03-18,AD,currency,1,0.739449974155426,2,6360.0,636,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-770.0,-77,32,LOSE,11.96,exit,False
515,516,CME Australian Dollar AUD,2022-03-21,AD,currency,1,0.742099993610382,2,6480.0,648,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-1300.0,-130,29,LOSE,11.96,exit,False
516,517,CME Australian Dollar AUD,2022-03-22,AD,currency,1,0.7426999717712403,2,6600.0,660,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-1420.0,-142,28,LOSE,11.96,exit,False
517,518,CME Australian Dollar AUD,2022-03-23,AD,currency,1,0.7485500023841858,1,3885.0,777,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1295.0,-259,27,LOSE,5.98,exit,False
518,519,CME Australian Dollar AUD,2022-03-24,AD,currency,1,0.7515000052452088,1,4180.0,836,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1590.0,-318,26,LOSE,5.98,exit,False
519,520,CME Australian Dollar AUD,2022-03-25,AD,currency,1,0.7527499991416932,1,4305.0,861,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1715.0,-343,25,LOSE,5.98,exit,False
520,521,CME Australian Dollar AUD,2022-03-28,AD,currency,1,0.7529999727249146,1,4245.0,849,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1740.0,-348,22,LOSE,5.98,exit,False
521,522,CME Australian Dollar AUD,2022-03-29,AD,currency,1,0.7504500098228455,1,3990.0,798,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1485.0,-297,21,LOSE,5.98,exit,False
522,523,CME Australian Dollar AUD,2022-03-30,AD,currency,1,0.7525500172615052,1,4200.0,840,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1695.0,-339,20,LOSE,5.98,exit,False
523,524,CME Australian Dollar AUD,2022-03-31,AD,currency,1,0.7523500255584716,1,4180.0,836,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1675.0,-335,19,LOSE,5.98,exit,False
524,525,CME Australian Dollar AUD,2022-04-01,AD,currency,1,0.7504000196456909,1,3985.0,797,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,1,-1480.0,-296,18,LOSE,5.98,exit,False
525,526,CME Australian Dollar AUD,2022-04-04,AD,currency,1,0.7517000165939332,3,12345.0,823,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,3,-4830.0,-322,15,LOSE,17.94,exit,False
526,527,CME Australian Dollar AUD,2022-04-05,AD,currency,1,0.7581000284194946,2,9510.0,951,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-4500.0,-450,14,LOSE,11.96,exit,False
527,528,CME Australian Dollar AUD,2022-04-06,AD,currency,1,0.7590500131607055,2,9700.0,970,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,2,-4690.0,-469,13,LOSE,11.96,exit,False
528,529,CME Australian Dollar AUD,2022-04-07,AD,currency,1,0.7520500089645386,3,11130.0,742,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,3,-4935.0,-329,12,LOSE,17.94,exit,False
529,530,CME Australian Dollar AUD,2022-04-08,AD,currency,1,0.7490499713897705,4,12660.0,633,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,4,-5380.0,-269,11,LOSE,23.92,exit,False
530,531,CME Australian Dollar AUD,2022-04-11,AD,currency,1,0.7469500054359436,4,11820.0,591,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,4,-4540.0,-227,8,LOSE,23.92,exit,False
531,532,CBOT Wheat,2022-04-11,W,grain,1,1071.5,1,6564.0,547,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,1,-1236.0,-103,23,LOSE,5.98,exit,False
532,533,CME Australian Dollar AUD,2022-04-12,AD,currency,1,0.7446499973297119,4,10900.0,545,0.7356000195503235,0.7174000144004822,-0.0,0,0.0,2022-04-19,0.7356000195503235,4,-3620.0,-181,7,LOSE,23.92,exit,False
533,534,CBOT Wheat,2022-04-12,W,grain,1,1095.5,2,11616.0,484,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-4776.0,-199,22,LOSE,11.96,exit,False
534,535,CBOT Wheat,2022-04-13,W,grain,1,1116.75,1,6828.0,569,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,1,-3408.0,-284,21,LOSE,5.98,exit,False
535,536,CBOT Wheat,2022-04-14,W,grain,1,1123.75,1,7164.0,597,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,1,-3744.0,-312,20,LOSE,5.98,exit,False
536,537,CBOT Wheat,2022-04-18,W,grain,1,1119.0,1,6936.0,578,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,1,-3516.0,-293,16,LOSE,5.98,exit,False
537,538,CBOT Wheat,2022-04-19,W,grain,1,1133.75,1,7644.0,637,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,1,-4224.0,-352,15,LOSE,5.98,exit,False
538,539,CBOT Wheat,2022-04-20,W,grain,1,1110.0,2,13008.0,542,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-6168.0,-257,14,LOSE,11.96,exit,False
539,540,CBOT Wheat,2022-04-21,W,grain,1,1103.0,2,12336.0,514,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-5496.0,-229,13,LOSE,11.96,exit,False
540,541,CBOT Wheat,2022-04-22,W,grain,1,1079.25,2,10056.0,419,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-3216.0,-134,12,LOSE,11.96,exit,False
541,542,CBOT Wheat,2022-04-25,W,grain,1,1083.75,2,10488.0,437,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-3648.0,-152,9,LOSE,11.96,exit,False
542,543,CBOT Wheat,2022-04-26,W,grain,1,1087.5,2,10848.0,452,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-4008.0,-167,8,LOSE,11.96,exit,False
543,544,CBOT Wheat,2022-04-27,W,grain,1,1093.75,2,11448.0,477,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-4608.0,-192,7,LOSE,11.96,exit,False
544,545,CBOT Wheat,2022-04-28,W,grain,1,1092.5,2,11328.0,472,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-4488.0,-187,6,LOSE,11.96,exit,False
545,546,CBOT Wheat,2022-04-29,W,grain,1,1089.5,2,11040.0,460,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,2,-4200.0,-175,5,LOSE,11.96,exit,False
546,547,CBOT Wheat,2022-05-02,W,grain,1,1054.5,3,11520.0,320,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,3,-1260.0,-35,2,LOSE,17.94,exit,False
547,548,CBOT Wheat,2022-05-03,W,grain,1,1059.25,3,12204.0,339,1045.75,974.5,-0.0,0,0.0,2022-05-04,1045.75,3,-1944.0,-54,1,LOSE,17.94,exit,False
